please change color of light to pinkish,iot/iot_hue_lightchange
please change light color to purple,iot/iot_hue_lightchange
please change lights colour to red,iot/iot_hue_lightchange
please change that command.,general/general_negate
please change the color of my lights surprise me,iot/iot_hue_lightchange
please change the colour of the lights i'll tell you when to stop,iot/iot_hue_lightchange
please change the house lights to blue,iot/iot_hue_lightchange
please change the incorrect command.,general/general_negate
please change the light to green,iot/iot_hue_lightchange
please change the lighting to blue,iot/iot_hue_lightchange
please change the volume low of the speakers,audio/audio_volume_down
please change the volume to mute,audio/audio_volume_mute
please change time zone to canada,datetime/datetime_convert
please change time zone to india,datetime/datetime_convert
please check alarms,alarm/alarm_query
please check all new email of income tax department,email/email_query
please check all new email of rajesh singh,email/email_query
please check and confirm my last instruction.,general/general_confirm
please check and confirm my last question.,general/general_confirm
please check and confirm the instruction.,general/general_confirm
please check and repeat this song one time more,music/music_settings/music_settings_repeat
please check and tell me contact details of mongomery llc company,email/email_querycontact
please check and tell me where is the location of toms new business,email/email_querycontact
please check command.,general/general_confirm
please check detail.,general/general_confirm
please check details.,general/general_confirm
please check email from matrimony,email/email_query
please check email from my boss,email/email_query
please check exchange rates,qa/qa_currency
please check for recent emailstudy from this sender,email/email_query
please check if i got any emails from mom,email/email_query
please check if paradise does takeaway,takeaway/takeaway_query
please check last thing said.,general/general_confirm
please check my coming up events,calendar/calendar_query
please check my emails for me,email/email_query
please check my facebook account,social/social_query
please check my inbox and tell me if there are any new arrivals,email/email_query
please check my mail,email/email_query
please check my reminders,calendar/calendar_query
please check on our exchange rates compared to others,qa/qa_currency
please check on the live football matches this weekend,recommendation/recommendation_events
please check on the movies playing in theaters nearby,recommendation/recommendation_movies
please check the exchange rates of the us dollar vs the euro,qa/qa_currency
please check the news on social media,social/social_query
please check the recent trend in stocks,qa/qa_stock
please check the traffic to the home,transport/transport_traffic
please check the trending topics on twitter,social/social_query
please check this companies stock,qa/qa_stock
please check what i just said.,general/general_confirm
please choose a game that you can play with me,play/play_game
please clarify me more on this.,general/general_explain
please clarify me more on your answers.,general/general_explain
please clarify more on your answer.,general/general_explain
please clean my calendar,calendar/calendar_remove
please clean my shopping list,lists/lists_remove
please clean the floor,iot/iot_cleaning
please clear jeff's birthday from the calendar,calendar/calendar_remove
please clear out my calendar completely,calendar/calendar_remove
please complaint that my mobile is in the service centre for too long,social/social_post
please confirm detail.,general/general_confirm
please confirm my last instruction.,general/general_confirm
please confirm my last question.,general/general_confirm
please confirm the details.,general/general_confirm
please contact michael m from my list with this text,email/email_querycontact
please continue playing odd thomas by dean koontz,play/play_audiobook
please continue reading the hunger games,play/play_audiobook
please continue with the next podcast episode,play/play_podcasts
please convert nine am cst to est time,datetime/datetime_convert
please convert the time of here at nine pm to brasil time zone,datetime/datetime_convert
please correct your mistakes.,general/general_negate
please could you check and confirm my last instruction.,general/general_confirm
please could you check and confirm the last thing said.,general/general_confirm
please could you check that.,general/general_confirm
please could you elaborate me further on that.,general/general_explain
please could you replay.,general/general_repeat
please could you reset.,general/general_repeat
please could you shut off.,general/general_commandstop
please could you shut up.,general/general_commandstop
please could you tell me if george's geek restaurant can i order takeaway from there,takeaway/takeaway_query
please could you tell me one more time again.,general/general_repeat
please create a list of due payment those who not received more then ten months,lists/lists_createoradd
please create a new alarm,alarm/alarm_set
please create a new contact information about jo,email/email_addcontact
please create a new list for me,lists/lists_createoradd
please create a new list,lists/lists_createoradd
please darken the lights,iot/iot_hue_lightdim
please decrease the volume of music player,audio/audio_volume_down
please decrease the volume of this song,audio/audio_volume_up
please define textual,qa/qa_definition
please define the word hypocrisy,qa/qa_definition
please define this,qa/qa_definition
please defined about internet,qa/qa_definition
please delete all reminder of sunday,calendar/calendar_remove
please delete bananas from my shopping list,lists/lists_remove
please delete list titled kickball,lists/lists_remove
please delete my calendar events,calendar/calendar_remove
please delete my meeting with sam tomorrow,calendar/calendar_remove
please delete my morning alarm,alarm/alarm_remove
please delete my next calendar event,calendar/calendar_remove
please delete next meeting arora's namkeen owner,calendar/calendar_remove
please delete next meeting with rajesh,calendar/calendar_remove
please delete the contacts that i havent spoken to in three of months,email/email_querycontact
please delete the last song that played from the playlist,lists/lists_remove
please delete the meeting i have with john tonight,calendar/calendar_remove
please delete the next calendar event that i have created,calendar/calendar_remove
