Labelled Phrase,Detected Phrase,Intent Id,Intent Name,Top Match Intent Id,Top Match Intent Name,Top Match Score,Entropy,Uncertainty,Margin Score,Result Type,Num Correct Entities,Num Missed Entities,Num Spurious Entities,Labelled Entities,Detected Entities,Combined result type
I'd like some more information about this item,I'd like some more information about this item,intent-Q3TGCDX6NFPUPKVG67UJN7NW,shopping_issues / more_information_on_item,intent-Q3TGCDX6NFPUPKVG67UJN7NW,shopping_issues / more_information_on_item,0.699174,0.439657,0.300826,0.427765,Pass,0,0,0,,,Pass
I'd like to get more information on the Guess boots.,I'd like to get more information on the Guess boots.,intent-Q3TGCDX6NFPUPKVG67UJN7NW,shopping_issues / more_information_on_item,intent-Q3TGCDX6NFPUPKVG67UJN7NW,shopping_issues / more_information_on_item,0.997444,0.000000,0.002556,0.000000,Pass,0,0,0,,,Pass
Hi I was looking at a pair of boots and have a question,Hi I was looking at a pair of boots and have a question,intent-Q3TGCDX6NFPUPKVG67UJN7NW,shopping_issues / more_information_on_item,intent-Q3TGCDX6NFPUPKVG67UJN7NW,shopping_issues / more_information_on_item,0.995706,0.000000,0.004294,0.000000,Pass,0,0,0,,,Pass
You were very helpful!,You were very helpful!,intent-SL5O3DXBVFLHHLTYN3255XWX,feedback / that_was_very_helpful,intent-SL5O3DXBVFLHHLTYN3255XWX,feedback / that_was_very_helpful,0.990563,0.000000,0.009437,0.000000,Pass,0,0,0,,,Pass
that is really helpful,that is really helpful,intent-SL5O3DXBVFLHHLTYN3255XWX,feedback / that_was_very_helpful,intent-SL5O3DXBVFLHHLTYN3255XWX,feedback / that_was_very_helpful,0.978774,0.102272,0.021226,0.032306,Pass,0,0,0,,,Pass
you have been very helpful,you have been very helpful,intent-SL5O3DXBVFLHHLTYN3255XWX,feedback / that_was_very_helpful,intent-SL5O3DXBVFLHHLTYN3255XWX,feedback / that_was_very_helpful,0.986218,0.000000,0.013782,0.000000,Pass,0,0,0,,,Pass
youve been really helpful,youve been really helpful,intent-SL5O3DXBVFLHHLTYN3255XWX,feedback / that_was_very_helpful,intent-SL5O3DXBVFLHHLTYN3255XWX,feedback / that_was_very_helpful,0.983113,0.000000,0.016887,0.000000,Pass,0,0,0,,,Pass
very helpful,very helpful,intent-SL5O3DXBVFLHHLTYN3255XWX,feedback / that_was_very_helpful,intent-SL5O3DXBVFLHHLTYN3255XWX,feedback / that_was_very_helpful,0.988367,0.000000,0.011633,0.000000,Pass,0,0,0,,,Pass
You've been quite helpful actually,You've been quite helpful actually,intent-SL5O3DXBVFLHHLTYN3255XWX,feedback / that_was_very_helpful,intent-SL5O3DXBVFLHHLTYN3255XWX,feedback / that_was_very_helpful,0.973735,0.000000,0.026265,0.000000,Pass,0,0,0,,,Pass
Youve been helpful,Youve been helpful,intent-SL5O3DXBVFLHHLTYN3255XWX,feedback / that_was_very_helpful,intent-SL5O3DXBVFLHHLTYN3255XWX,feedback / that_was_very_helpful,0.978128,0.000000,0.021872,0.000000,Pass,0,0,0,,,Pass
That was very helpful,That was very helpful,intent-SL5O3DXBVFLHHLTYN3255XWX,feedback / that_was_very_helpful,intent-SL5O3DXBVFLHHLTYN3255XWX,feedback / that_was_very_helpful,0.980669,0.000000,0.019331,0.000000,Pass,0,0,0,,,Pass
That is very helpful,That is very helpful,intent-SL5O3DXBVFLHHLTYN3255XWX,feedback / that_was_very_helpful,intent-SL5O3DXBVFLHHLTYN3255XWX,feedback / that_was_very_helpful,0.980538,0.000000,0.019462,0.000000,Pass,0,0,0,,,Pass
that's helpful,that's helpful,intent-SL5O3DXBVFLHHLTYN3255XWX,feedback / that_was_very_helpful,intent-SL5O3DXBVFLHHLTYN3255XWX,feedback / that_was_very_helpful,0.918132,0.264751,0.081868,0.115648,Pass,0,0,0,,,Pass
you are a great help,you are a great help,intent-SL5O3DXBVFLHHLTYN3255XWX,feedback / that_was_very_helpful,intent-SL5O3DXBVFLHHLTYN3255XWX,feedback / that_was_very_helpful,0.963490,0.151595,0.036510,0.053502,Pass,0,0,0,,,Pass
You've been a great help,You've been a great help,intent-SL5O3DXBVFLHHLTYN3255XWX,feedback / that_was_very_helpful,intent-SL5O3DXBVFLHHLTYN3255XWX,feedback / that_was_very_helpful,0.983139,0.000000,0.016861,0.000000,Pass,0,0,0,,,Pass
Thats very helpful,Thats very helpful,intent-SL5O3DXBVFLHHLTYN3255XWX,feedback / that_was_very_helpful,intent-SL5O3DXBVFLHHLTYN3255XWX,feedback / that_was_very_helpful,0.986936,0.000000,0.013064,0.000000,Pass,0,0,0,,,Pass
You're very helpful,You're very helpful,intent-SL5O3DXBVFLHHLTYN3255XWX,feedback / that_was_very_helpful,intent-SL5O3DXBVFLHHLTYN3255XWX,feedback / that_was_very_helpful,0.988732,0.000000,0.011268,0.000000,Pass,0,0,0,,,Pass
thats helpful,thats helpful,intent-SL5O3DXBVFLHHLTYN3255XWX,feedback / that_was_very_helpful,intent-SL5O3DXBVFLHHLTYN3255XWX,feedback / that_was_very_helpful,0.941623,0.205141,0.058377,0.088595,Pass,0,0,0,,,Pass
You've been very helpful,You've been very helpful,intent-SL5O3DXBVFLHHLTYN3255XWX,feedback / that_was_very_helpful,intent-SL5O3DXBVFLHHLTYN3255XWX,feedback / that_was_very_helpful,0.992879,0.000000,0.007121,0.000000,Pass,0,0,0,,,Pass
"Hello, I would like to find out when the annual fee is due for the premium subscription?","Hello, I would like to find out when the annual fee is due for the premium subscription?",intent-3K32FTARXVIGHMY4WU7H2PZN,membership_enquiries / when_is_annual_fee_due,intent-3K32FTARXVIGHMY4WU7H2PZN,membership_enquiries / when_is_annual_fee_due,0.948592,0.161128,0.051408,0.067242,Pass,0,0,0,,,Pass
"Hi, I'm trying to find the status of my subscription. I don't know when the fee is due, and I can't find it anywhere in my account.","Hi, I'm trying to find the status of my subscription. I don't know when the fee is due, and I can't find it anywhere in my account.",intent-3K32FTARXVIGHMY4WU7H2PZN,membership_enquiries / when_is_annual_fee_due,intent-3K32FTARXVIGHMY4WU7H2PZN,membership_enquiries / when_is_annual_fee_due,0.748567,0.473304,0.251433,0.337203,Pass,0,0,0,,,Pass
"Hello I am inquiring about my annual subscription fee. When is it due, please?","Hello I am inquiring about my annual subscription fee. When is it due, please?",intent-3K32FTARXVIGHMY4WU7H2PZN,membership_enquiries / when_is_annual_fee_due,intent-3K32FTARXVIGHMY4WU7H2PZN,membership_enquiries / when_is_annual_fee_due,0.965724,0.128710,0.034276,0.047001,Pass,0,0,0,,,Pass
"Hello, I have a question about the status of my subscription. I would like to know when the annual fee is due","Hello, I have a question about the status of my subscription. I would like to know when the annual fee is due",intent-3K32FTARXVIGHMY4WU7H2PZN,membership_enquiries / when_is_annual_fee_due,intent-3K32FTARXVIGHMY4WU7H2PZN,membership_enquiries / when_is_annual_fee_due,0.961461,0.000000,0.038539,0.000000,Pass,0,0,0,,,Pass
when is annual fee due,when is annual fee due,intent-3K32FTARXVIGHMY4WU7H2PZN,membership_enquiries / when_is_annual_fee_due,intent-3K32FTARXVIGHMY4WU7H2PZN,membership_enquiries / when_is_annual_fee_due,0.969578,0.000000,0.030422,0.000000,Pass,0,0,0,,,Pass
"Hello I was wondering when my annual fee is due for my subscription, please","Hello I was wondering when my annual fee is due for my subscription, please",intent-3K32FTARXVIGHMY4WU7H2PZN,membership_enquiries / when_is_annual_fee_due,intent-3K32FTARXVIGHMY4WU7H2PZN,membership_enquiries / when_is_annual_fee_due,0.938347,0.279334,0.061653,0.104006,Pass,0,0,0,,,Pass
"Hi, I want to know when my annual subscription fee is due","Hi, I want to know when my annual subscription fee is due",intent-3K32FTARXVIGHMY4WU7H2PZN,membership_enquiries / when_is_annual_fee_due,intent-3K32FTARXVIGHMY4WU7H2PZN,membership_enquiries / when_is_annual_fee_due,0.966688,0.141158,0.033312,0.048972,Pass,0,0,0,,,Pass
Can you tell me when my fee is due for the annual subscription,Can you tell me when my fee is due for the annual subscription,intent-3K32FTARXVIGHMY4WU7H2PZN,membership_enquiries / when_is_annual_fee_due,intent-3K32FTARXVIGHMY4WU7H2PZN,membership_enquiries / when_is_annual_fee_due,0.940413,0.243038,0.059587,0.091809,Pass,0,0,0,,,Pass
I want to check on the status of my subscription. When is the annual fee due?,I want to check on the status of my subscription. When is the annual fee due?,intent-3K32FTARXVIGHMY4WU7H2PZN,membership_enquiries / when_is_annual_fee_due,intent-3K32FTARXVIGHMY4WU7H2PZN,membership_enquiries / when_is_annual_fee_due,0.870521,0.380689,0.129479,0.216100,Pass,0,0,0,,,Pass
Hi. I would like to know when the annual fee is due on my subscription,Hi. I would like to know when the annual fee is due on my subscription,intent-3K32FTARXVIGHMY4WU7H2PZN,membership_enquiries / when_is_annual_fee_due,intent-3K32FTARXVIGHMY4WU7H2PZN,membership_enquiries / when_is_annual_fee_due,0.967514,0.149797,0.032486,0.050342,Pass,0,0,0,,,Pass
"Hello, I would like to know when my annual fee is due for my premium subscription membership","Hello, I would like to know when my annual fee is due for my premium subscription membership",intent-3K32FTARXVIGHMY4WU7H2PZN,membership_enquiries / when_is_annual_fee_due,intent-3K32FTARXVIGHMY4WU7H2PZN,membership_enquiries / when_is_annual_fee_due,0.903494,0.264302,0.096506,0.125315,Pass,0,0,0,,,Pass
"Hi, I'd like to check on my subscription status? I'm not sure when the annual payment is","Hi, I'd like to check on my subscription status? I'm not sure when the annual payment is",intent-3K32FTARXVIGHMY4WU7H2PZN,membership_enquiries / when_is_annual_fee_due,intent-3K32FTARXVIGHMY4WU7H2PZN,membership_enquiries / when_is_annual_fee_due,0.866743,0.374723,0.133257,0.213965,Pass,0,0,0,,,Pass
I would like to know when the annual fee is due,I would like to know when the annual fee is due,intent-3K32FTARXVIGHMY4WU7H2PZN,membership_enquiries / when_is_annual_fee_due,intent-3K32FTARXVIGHMY4WU7H2PZN,membership_enquiries / when_is_annual_fee_due,0.984685,0.000000,0.015315,0.000000,Pass,0,0,0,,,Pass
"I was on my account page, but I couldn't find any details about the subscription.  Can you let me know when my annual fee is due?","I was on my account page, but I couldn't find any details about the subscription.  Can you let me know when my annual fee is due?",intent-3K32FTARXVIGHMY4WU7H2PZN,membership_enquiries / when_is_annual_fee_due,intent-3K32FTARXVIGHMY4WU7H2PZN,membership_enquiries / when_is_annual_fee_due,0.922827,0.191384,0.077173,0.100293,Pass,0,0,0,,,Pass
"Hello, I have a question about my subscription. I would like to know when the annual fee is due","Hello, I have a question about my subscription. I would like to know when the annual fee is due",intent-3K32FTARXVIGHMY4WU7H2PZN,membership_enquiries / when_is_annual_fee_due,intent-3K32FTARXVIGHMY4WU7H2PZN,membership_enquiries / when_is_annual_fee_due,0.955281,0.143919,0.044719,0.060961,Pass,0,0,0,,,Pass
I wanna know when the annual fee is due,I wanna know when the annual fee is due,intent-3K32FTARXVIGHMY4WU7H2PZN,membership_enquiries / when_is_annual_fee_due,intent-3K32FTARXVIGHMY4WU7H2PZN,membership_enquiries / when_is_annual_fee_due,0.978110,0.000000,0.021890,0.000000,Pass,0,0,0,,,Pass
Upgrade my shipping to overnight,Upgrade my shipping to overnight,intent-CIVL2DGBENK3ZGWEUVCMGG5Z,shipping_issues / upgrade_shipping_to_overnight,intent-CIVL2DGBENK3ZGWEUVCMGG5Z,shipping_issues / upgrade_shipping_to_overnight,0.953403,0.205968,0.046597,0.073502,Pass,0,0,0,,,Pass
"Hi, I really would like to upgrade to overnight shipping for my current order.","Hi, I really would like to upgrade to overnight shipping for my current order.",intent-CIVL2DGBENK3ZGWEUVCMGG5Z,shipping_issues / upgrade_shipping_to_overnight,intent-CIVL2DGBENK3ZGWEUVCMGG5Z,shipping_issues / upgrade_shipping_to_overnight,0.942073,0.238255,0.057927,0.089431,Pass,0,0,0,,,Pass
now I want to upgrade to overnight shipping,now I want to upgrade to overnight shipping,intent-CIVL2DGBENK3ZGWEUVCMGG5Z,shipping_issues / upgrade_shipping_to_overnight,intent-CIVL2DGBENK3ZGWEUVCMGG5Z,shipping_issues / upgrade_shipping_to_overnight,0.972822,0.128407,0.027178,0.041930,Pass,0,0,0,,,Pass
"Hi, I want to upgrade my shipping method for my last order to overnight.","Hi, I want to upgrade my shipping method for my last order to overnight.",intent-CIVL2DGBENK3ZGWEUVCMGG5Z,shipping_issues / upgrade_shipping_to_overnight,intent-CIVL2DGBENK3ZGWEUVCMGG5Z,shipping_issues / upgrade_shipping_to_overnight,0.894355,0.285903,0.105645,0.163455,Pass,0,0,0,,,Pass
I want to upgrade my shipping status to overnight,I want to upgrade my shipping status to overnight,intent-CIVL2DGBENK3ZGWEUVCMGG5Z,shipping_issues / upgrade_shipping_to_overnight,intent-CIVL2DGBENK3ZGWEUVCMGG5Z,shipping_issues / upgrade_shipping_to_overnight,0.953810,0.210757,0.046190,0.074526,Pass,0,0,0,,,Pass
I would like to upgrade to overnight shipping,I would like to upgrade to overnight shipping,intent-CIVL2DGBENK3ZGWEUVCMGG5Z,shipping_issues / upgrade_shipping_to_overnight,intent-CIVL2DGBENK3ZGWEUVCMGG5Z,shipping_issues / upgrade_shipping_to_overnight,0.981949,0.000000,0.018051,0.000000,Pass,0,0,0,,,Pass
I want to upgrade an order I have with you to overnight shipping,I want to upgrade an order I have with you to overnight shipping,intent-CIVL2DGBENK3ZGWEUVCMGG5Z,shipping_issues / upgrade_shipping_to_overnight,intent-CIVL2DGBENK3ZGWEUVCMGG5Z,shipping_issues / upgrade_shipping_to_overnight,0.937167,0.288640,0.062833,0.107693,Pass,0,0,0,,,Pass
I was hoping to upgrade my order to overnight shipping.,I was hoping to upgrade my order to overnight shipping.,intent-CIVL2DGBENK3ZGWEUVCMGG5Z,shipping_issues / upgrade_shipping_to_overnight,intent-CIVL2DGBENK3ZGWEUVCMGG5Z,shipping_issues / upgrade_shipping_to_overnight,0.939559,0.257033,0.060441,0.096403,Pass,0,0,0,,,Pass
I would like to upgrade to overnight shipping for an item just ordered.,I would like to upgrade to overnight shipping for an item just ordered.,intent-CIVL2DGBENK3ZGWEUVCMGG5Z,shipping_issues / upgrade_shipping_to_overnight,intent-CIVL2DGBENK3ZGWEUVCMGG5Z,shipping_issues / upgrade_shipping_to_overnight,0.955175,0.204985,0.044825,0.072116,Pass,0,0,0,,,Pass
I want to upgrade my order to overnight shipping.  I forgot I was leaving town in 2 days.,I want to upgrade my order to overnight shipping.  I forgot I was leaving town in 2 days.,intent-CIVL2DGBENK3ZGWEUVCMGG5Z,shipping_issues / upgrade_shipping_to_overnight,intent-CIVL2DGBENK3ZGWEUVCMGG5Z,shipping_issues / upgrade_shipping_to_overnight,0.922085,0.321427,0.077915,0.127023,Pass,0,0,0,,,Pass
i want to upgrade my shipping to overnight,i want to upgrade my shipping to overnight,intent-CIVL2DGBENK3ZGWEUVCMGG5Z,shipping_issues / upgrade_shipping_to_overnight,intent-CIVL2DGBENK3ZGWEUVCMGG5Z,shipping_issues / upgrade_shipping_to_overnight,0.980041,0.097490,0.019959,0.030452,Pass,0,0,0,,,Pass
Hi! I would like to upgrade to overnight shipping to expedite the shipping process so that I may receive my order by tomorrow morning before i leave for NYC at 7am .,Hi! I would like to upgrade to overnight shipping to expedite the shipping process so that I may receive my order by tomorrow morning before i leave for NYC at 7am .,intent-CIVL2DGBENK3ZGWEUVCMGG5Z,shipping_issues / upgrade_shipping_to_overnight,intent-CIVL2DGBENK3ZGWEUVCMGG5Z,shipping_issues / upgrade_shipping_to_overnight,0.906367,0.363512,0.093633,0.150404,Pass,0,0,0,,,Pass
upgrade shipping to overnight,upgrade shipping to overnight,intent-CIVL2DGBENK3ZGWEUVCMGG5Z,shipping_issues / upgrade_shipping_to_overnight,intent-CIVL2DGBENK3ZGWEUVCMGG5Z,shipping_issues / upgrade_shipping_to_overnight,0.976504,0.000000,0.023496,0.000000,Pass,0,0,0,,,Pass
I'd like to upgrade to overnight shipping because I need my order as soon as possible,I'd like to upgrade to overnight shipping because I need my order as soon as possible,intent-CIVL2DGBENK3ZGWEUVCMGG5Z,shipping_issues / upgrade_shipping_to_overnight,intent-CIVL2DGBENK3ZGWEUVCMGG5Z,shipping_issues / upgrade_shipping_to_overnight,0.966790,0.161414,0.033210,0.053552,Pass,0,0,0,,,Pass
"Hello, I would like to upgrade to overnight shipping for my order because I want it as soon as possible.","Hello, I would like to upgrade to overnight shipping for my order because I want it as soon as possible.",intent-CIVL2DGBENK3ZGWEUVCMGG5Z,shipping_issues / upgrade_shipping_to_overnight,intent-CIVL2DGBENK3ZGWEUVCMGG5Z,shipping_issues / upgrade_shipping_to_overnight,0.963081,0.150333,0.036919,0.053500,Pass,0,0,0,,,Pass
would like to upgrade it to overnight shipping if at all possible,would like to upgrade it to overnight shipping if at all possible,intent-CIVL2DGBENK3ZGWEUVCMGG5Z,shipping_issues / upgrade_shipping_to_overnight,intent-CIVL2DGBENK3ZGWEUVCMGG5Z,shipping_issues / upgrade_shipping_to_overnight,0.974800,0.000000,0.025200,0.000000,Pass,0,0,0,,,Pass
i want to upgrade to overnight shipping because i want your order as soon as possible.,i want to upgrade to overnight shipping because i want your order as soon as possible.,intent-CIVL2DGBENK3ZGWEUVCMGG5Z,shipping_issues / upgrade_shipping_to_overnight,intent-CIVL2DGBENK3ZGWEUVCMGG5Z,shipping_issues / upgrade_shipping_to_overnight,0.967692,0.145373,0.032308,0.049216,Pass,0,0,0,,,Pass
"Hey, my name is David Williams","Hey, my name is David Williams",intent-5TJGD6UYEVKS5NGBMM33T7LL,background / my_name_is,intent-5TJGD6UYEVKS5NGBMM33T7LL,background / my_name_is,0.996714,0.000000,0.003286,0.000000,Pass,0,0,0,,,Pass
"Hi, my name's David Williams","Hi, my name's David Williams",intent-5TJGD6UYEVKS5NGBMM33T7LL,background / my_name_is,intent-5TJGD6UYEVKS5NGBMM33T7LL,background / my_name_is,0.994252,0.000000,0.005748,0.000000,Pass,0,0,0,,,Pass
"Hi, my name's David Williams, a gold member there","Hi, my name's David Williams, a gold member there",intent-5TJGD6UYEVKS5NGBMM33T7LL,background / my_name_is,intent-5TJGD6UYEVKS5NGBMM33T7LL,background / my_name_is,0.969809,0.000000,0.030191,0.000000,Pass,0,0,0,,,Pass
Im David Williams,Im David Williams,intent-5TJGD6UYEVKS5NGBMM33T7LL,background / my_name_is,intent-5TJGD6UYEVKS5NGBMM33T7LL,background / my_name_is,0.959559,0.000000,0.040441,0.000000,Pass,0,0,0,,,Pass
"Hi, my name is David Williams, Gold member","Hi, my name is David Williams, Gold member",intent-5TJGD6UYEVKS5NGBMM33T7LL,background / my_name_is,intent-5TJGD6UYEVKS5NGBMM33T7LL,background / my_name_is,0.984160,0.000000,0.015840,0.000000,Pass,0,0,0,,,Pass
"Hello, my name is Joyce Wu","Hello, my name is Joyce Wu",intent-5TJGD6UYEVKS5NGBMM33T7LL,background / my_name_is,intent-5TJGD6UYEVKS5NGBMM33T7LL,background / my_name_is,0.975206,0.129957,0.024794,0.040613,Pass,0,0,0,,,Pass
Hi.  My name is Joseph Banter.  My account ID is QMNFFJKHWZ.,Hi.  My name is Joseph Banter.  My account ID is QMNFFJKHWZ.,intent-5TJGD6UYEVKS5NGBMM33T7LL,background / my_name_is,intent-5TJGD6UYEVKS5NGBMM33T7LL,background / my_name_is,0.853207,0.335920,0.146793,0.223391,Pass,0,0,0,,,Pass
"Hi, my name is Joyce Wu","Hi, my name is Joyce Wu",intent-5TJGD6UYEVKS5NGBMM33T7LL,background / my_name_is,intent-5TJGD6UYEVKS5NGBMM33T7LL,background / my_name_is,0.985595,0.000000,0.014405,0.000000,Pass,0,0,0,,,Pass
Hi. My name is Joyce Wu.  My Account ID is AXAAQRAHZG.,Hi. My name is Joyce Wu.  My Account ID is AXAAQRAHZG.,intent-5TJGD6UYEVKS5NGBMM33T7LL,background / my_name_is,intent-5TJGD6UYEVKS5NGBMM33T7LL,background / my_name_is,0.948361,0.209112,0.051639,0.077553,Pass,0,0,0,,,Pass
